geo_boundary_type_id,geo_boundary_identifier,geo_boundary_definition_id,time_frame,index_raw,index_normalized,index_zscore,index_percentile,index_category
"4","13115","54","2020","70168","0.98","0.38","66.19","Above Average"
"4","13117","54","2020","102529","0.75","-1.32","11.63","Low"
"4","13119","54","2020","16113","0.95","0.17","58.43","Above Average"
"4","13121","54","2020","535849","0.74","-1.44","10.05","Low"
"4","13123","54","2020","21220","0.94","0.06","53.57","Above Average"
"4","13125","54","2020","2047","0.91","-0.12","46.15","Below Average"
"4","13127","54","2020","59669","0.96","0.25","61.74","Above Average"
"4","13129","54","2020","35504","0.87","-0.44","34.09","Below Average"
"4","13131","54","2020","18455","1.01","0.60","73.89","Above Average"
"4","13133","54","2020","13609","1.04","0.87","81.22","Above Average"
"4","13135","54","2020","472249","0.78","-1.10","15.53","Low"
"4","13137","54","2020","25996","0.79","-1.02","17.20","Low"
"4","13139","54","2020","117050","0.87","-0.47","32.76","Below Average"
"4","13141","54","2020","7967","1.07","1.08","85.90","High"
"4","13143","54","2020","16588","0.78","-1.15","14.54","Low"
"4","13145","54","2020","24703","0.99","0.46","69.63","Above Average"
"4","13147","54","2020","18192","0.93","0.00","51.07","Below Average"
"4","13149","54","2020","9127","1.05","0.89","81.75","Above Average"
"4","13151","54","2020","137535","0.91","-0.13","45.87","Below Average"
"4","13153","54","2020","98202","0.93","-0.01","50.76","Below Average"
"4","13155","54","2020","7664","1.07","1.05","85.43","High"
"4","13157","54","2020","39524","0.87","-0.46","33.16","Below Average"
"4","13159","54","2020","10174","0.99","0.43","68.02","Above Average"
"4","13161","54","2020","10883","1.02","0.65","75.47","Above Average"
"4","13163","54","2020","12826","1.05","0.93","82.74","Above Average"
"4","13165","54","2020","6475","1.01","0.64","75.22","Above Average"
"4","13167","54","2020","8272","1.06","0.98","83.85","Above Average"
"4","13169","54","2020","21570","1.02","0.70","76.74","Above Average"
"4","13171","54","2020","13869","0.99","0.47","69.87","Above Average"
"4","13173","54","2020","8522","1.13","1.54","93.60","High"
"4","13175","54","2020","37883","1.08","1.13","87.47","High"
"4","13177","54","2020","22913","1.12","1.40","91.93","High"
"4","13179","54","2020","38737","0.90","-0.25","41.29","Below Average"
"4","13181","54","2020","6006","0.96","0.23","60.87","Above Average"
"4","13183","54","2020","9588","0.83","-0.73","24.03","Below Average"
"4","13185","54","2020","78126","0.95","0.17","58.43","Above Average"
"4","13187","54","2020","20887","0.88","-0.37","36.68","Below Average"
"4","13189","54","2020","14821","0.94","0.05","53.26","Above Average"
"4","13191","54","2020","11230","0.99","0.49","70.62","Above Average"
"4","13193","54","2020","11286","1.02","0.70","76.74","Above Average"
"4","13195","54","2020","20292","0.95","0.15","57.62","Above Average"
"4","13197","54","2020","7050","1.07","1.08","86.17","High"
"4","13199","54","2020","17399","1.06","1.01","84.57","High"
"4","13201","54","2020","4371","0.96","0.23","60.87","Above Average"
"4","13205","54","2020","16584","0.96","0.27","62.17","Above Average"
"4","13207","54","2020","19566","0.95","0.18","58.89","Above Average"
"4","13209","54","2020","6536","0.95","0.15","57.62","Above Average"
"4","13211","54","2020","13553","1.00","0.55","72.47","Above Average"
"4","13213","54","2020","27640","0.96","0.25","61.52","Above Average"
"4","13215","54","2020","138705","0.98","0.37","65.91","Above Average"
"4","13217","54","2020","74140","1.01","0.62","74.54","Above Average"
"4","13219","54","2020","18285","0.75","-1.36","10.89","Low"
"4","13221","54","2020","10637","0.94","0.10","54.87","Above Average"
"4","13223","54","2020","90031","0.86","-0.52","30.96","Below Average"
"4","13225","54","2020","19960","0.97","0.31","63.93","Above Average"
"4","13227","54","2020","21196","0.91","-0.13","45.87","Below Average"
"4","13229","54","2020","14302","1.03","0.74","78.07","Above Average"
"4","13231","54","2020","11196","0.85","-0.55","29.57","Below Average"
"4","13233","54","2020","29912","0.99","0.47","69.87","Above Average"
"4","13235","54","2020","10428","1.14","1.56","93.88","High"
"4","13237","54","2020","18263","1.10","1.25","89.89","High"
"4","13239","54","2020","2057","1.06","0.98","83.85","Above Average"
"4","13241","54","2020","13345","1.02","0.71","77.11","Above Average"
"4","13243","54","2020","6141","1.07","1.05","85.12","High"
"4","13245","54","2020","140811","0.94","0.07","54.07","Above Average"
"4","13247","54","2020","65915","1.04","0.81","80.08","Above Average"
"4","13249","54","2020","2911","0.81","-0.88","20.45","Below Average"
"4","13251","54","2020","10218","0.95","0.13","56.29","Above Average"
"4","13253","54","2020","6334","0.96","0.22","60.32","Above Average"
"4","13255","54","2020","48981","1.02","0.72","77.48","Above Average"
"4","13257","54","2020","19046","0.97","0.28","62.48","Above Average"
"4","13259","54","2020","4724","0.94","0.09","54.53","Above Average"
"4","13261","54","2020","23267","1.00","0.55","72.47","Above Average"
"4","13263","54","2020","6253","1.19","1.95","97.68","High"
"4","13265","54","2020","1523","1.12","1.47","92.70","High"
"4","13267","54","2020","22058","1.12","1.41","92.14","High"
"4","13269","54","2020","6583","1.01","0.58","73.43","Above Average"
"4","13271","54","2020","11800","0.90","-0.19","43.80","Below Average"
"4","13273","54","2020","6880","1.01","0.59","73.74","Above Average"
"4","13275","54","2020","32767","0.98","0.40","66.75","Above Average"
"4","13277","54","2020","27481","0.94","0.05","53.26","Above Average"
"4","13279","54","2020","21578","1.11","1.39","91.80","High"
"4","13281","54","2020","7957","0.89","-0.27","40.52","Below Average"
"4","13283","54","2020","4780","0.94","0.10","55.15","Above Average"
"4","13285","54","2020","49282","0.99","0.46","69.13","Above Average"
"4","13287","54","2020","6827","1.09","1.21","89.30","High"
"4","13289","54","2020","7253","1.06","0.99","84.07","Above Average"
"4","13291","54","2020","17909","1.00","0.50","71.02","Above Average"
"4","13293","54","2020","17951","0.89","-0.32","38.63","Below Average"
"4","13295","54","2020","52850","1.02","0.66","75.81","Above Average"
"4","13297","54","2020","52898","0.84","-0.67","26.11","Below Average"
"4","13299","54","2020","26386","0.97","0.34","64.77","Above Average"
"4","13301","54","2020","6003","1.40","3.56","100.00","Very high"
"4","13303","54","2020","17027","1.08","1.15","88.03","High"
"4","13305","54","2020","21938","0.98","0.42","67.62","Above Average"
"4","13307","54","2020","1887","0.92","-0.08","47.94","Below Average"
"4","13309","54","2020","5578","0.89","-0.25","40.98","Below Average"
"4","13311","54","2020","19899","0.93","-0.01","50.76","Below Average"
"4","13313","54","2020","65805","0.89","-0.26","40.83","Below Average"
"4","13315","54","2020","8175","1.13","1.54","93.60","High"
"4","13317","54","2020","8466","1.07","1.09","86.30","High"
"4","13319","54","2020","7162","1.02","0.70","76.89","Above Average"
"4","13321","54","2020","20742","1.31","2.87","99.85","Very high"
"4","15001","54","2020","109908","0.75","-1.35","11.14","Low"
"4","15003","54","2020","507296","0.67","-1.90","5.85","Low"
"4","15005","54","2020","62","0.79","-1.03","17.01","Low"
"4","15007","54","2020","36771","0.69","-1.75","6.93","Low"
"4","15009","54","2020","85965","0.70","-1.68","7.58","Low"
"4","16001","54","2020","209004","0.68","-1.84","6.22","Low"
"4","16003","54","2020","2771","0.86","-0.51","31.12","Below Average"
"4","16005","54","2020","45742","0.77","-1.20","13.45","Low"
"4","16007","54","2020","3384","0.79","-1.03","17.01","Low"
"4","16009","54","2020","6009","0.86","-0.49","32.23","Below Average"
"4","16011","54","2020","24538","0.81","-0.86","20.66","Below Average"
"4","16013","54","2020","9532","0.59","-2.54","3.65","Very low"
"4","16015","54","2020","4954","0.88","-0.34","37.83","Below Average"
"4","16017","54","2020","25751","0.79","-1.02","17.20","Low"
"4","16019","54","2020","54047","0.74","-1.41","10.42","Low"
"4","16021","54","2020","6871","0.82","-0.81","21.74","Below Average"
"4","16023","54","2020","1649","0.83","-0.74","23.79","Below Average"
"4","16025","54","2020","619","0.73","-1.49","9.22","Low"
"4","16027","54","2020","109136","0.80","-0.99","18.00","Below Average"
"4","16029","54","2020","4183","0.86","-0.51","31.12","Below Average"
"4","16031","54","2020","13267","0.87","-0.45","33.62","Below Average"
"4","16033","54","2020","451","0.70","-1.69","7.49","Low"
"4","16035","54","2020","6523","0.92","-0.08","47.73","Below Average"
"4","16037","54","2020","2795","0.81","-0.86","20.66","Below Average"
"4","16039","54","2020","15082","0.79","-1.02","17.20","Low"
"4","16041","54","2020","6700","0.80","-0.98","18.06","Below Average"
"4","16043","54","2020","7334","0.81","-0.90","19.92","Below Average"
"4","16045","54","2020","11665","0.92","-0.04","49.37","Below Average"
"4","16047","54","2020","9035","0.84","-0.64","27.13","Below Average"
"4","16049","54","2020","11418","0.89","-0.25","40.98","Below Average"
"4","16051","54","2020","13461","0.78","-1.09","15.84","Low"
"4","16053","54","2020","11507","0.74","-1.38","10.73","Low"
"4","16055","54","2020","80134","0.74","-1.44","10.05","Low"
"4","16057","54","2020","17616","0.60","-2.49","3.74","Very low"
"4","16059","54","2020","5195","0.83","-0.76","23.35","Below Average"
"4","16061","54","2020","2588","0.88","-0.34","38.17","Below Average"
"4","16063","54","2020","2760","0.78","-1.09","15.84","Low"
"4","16065","54","2020","14698","0.56","-2.75","3.28","Very low"
"4","16067","54","2020","12304","0.87","-0.45","33.62","Below Average"
"4","16069","54","2020","25220","0.82","-0.78","22.70","Below Average"
"4","16071","54","2020","2458","0.82","-0.79","22.24","Below Average"
"4","16073","54","2020","7477","0.92","-0.04","49.37","Below Average"
"4","16075","54","2020","13826","0.86","-0.55","29.82","Below Average"
"4","16077","54","2020","4559","0.87","-0.40","35.51","Below Average"
"4","16079","54","2020","8965","0.91","-0.17","44.23","Below Average"
"4","16081","54","2020","4344","0.58","-2.60","3.53","Very low"
"4","16083","54","2020","45028","0.79","-1.05","16.46","Low"
"4","16085","54","2020","6348","0.78","-1.09","15.84","Low"
"4","16087","54","2020","6979","0.92","-0.03","49.74","Below Average"
"4","17001","54","2020","48088","0.95","0.13","56.88","Above Average"
"4","17003","54","2020","4956","0.86","-0.51","31.12","Below Average"
"4","17005","54","2020","10103","0.73","-1.45","9.77","Low"
"4","17007","54","2020","32726","0.85","-0.58","28.73","Below Average"
"4","17009","54","2020","4052","0.71","-1.65","7.83","Low"
"4","17011","54","2020","22413","0.86","-0.54","30.06","Below Average"
"4","17013","54","2020","3662","0.94","0.12","56.02","Above Average"
"4","17015","54","2020","10172","0.85","-0.57","28.95","Below Average"
"4","17017","54","2020","8635","0.88","-0.36","37.33","Below Average"
"4","17019","54","2020","120463","0.76","-1.26","12.25","Low"
"4","17021","54","2020","23986","0.91","-0.14","45.19","Below Average"
"4","17023","54","2020","11343","0.93","-0.02","50.11","Below Average"
"4","17025","54","2020","8502","0.82","-0.82","21.37","Below Average"
"4","17027","54","2020","27551","0.95","0.18","58.89","Above Average"
"4","17029","54","2020","35786","0.85","-0.56","29.35","Below Average"
"4","17031","54","2020","3111405","0.79","-1.05","16.46","Low"
"4","17033","54","2020","13413","0.87","-0.42","34.95","Below Average"
"4","17035","54","2020","8420","1.01","0.62","74.54","Above Average"
"4","17037","54","2020","57207","0.72","-1.53","8.72","Low"
"4","17039","54","2020","10815","0.86","-0.48","32.45","Below Average"
"4","17041","54","2020","12703","0.87","-0.43","34.74","Below Average"
"4","17043","54","2020","525431","0.76","-1.26","12.25","Low"
"4","17045","54","2020","12651","0.90","-0.19","43.58","Below Average"
"4","17047","54","2020","4342","0.86","-0.55","29.82","Below Average"
"4","17049","54","2020","21296","0.83","-0.71","24.81","Below Average"
"4","17051","54","2020","13715","0.81","-0.90","19.92","Below Average"
"4","17053","54","2020","8282","0.79","-1.01","17.41","Low"
"4","17055","54","2020","24903","0.82","-0.78","22.70","Below Average"
"4","17057","54","2020","24090","0.84","-0.65","26.63","Below Average"
"4","17059","54","2020","3745","0.89","-0.32","38.63","Below Average"
"4","17061","54","2020","9125","0.88","-0.37","36.68","Below Average"
"4","17063","54","2020","29474","0.81","-0.88","20.45","Below Average"
"4","17065","54","2020","6042","0.95","0.13","56.88","Above Average"
"4","17067","54","2020","12901","0.89","-0.28","39.90","Below Average"
"4","17069","54","2020","2776","0.82","-0.81","21.74","Below Average"
"4","17071","54","2020","5153","0.91","-0.15","45.00","Below Average"
"4","17073","54","2020","36913","0.98","0.35","65.20","Above Average"
"4","17075","54","2020","19637","0.89","-0.32","38.63","Below Average"
"4","17077","54","2020","31063","0.65","-2.05","5.17","Very low"
"4","17079","54","2020","6205","0.84","-0.65","26.63","Below Average"
"4","17081","54","2020","26260","0.89","-0.32","38.63","Below Average"
"4","17083","54","2020","16103","0.93","0.04","53.02","Above Average"
"4","17085","54","2020","16139","0.92","-0.10","47.02","Below Average"
"4","17087","54","2020","8372","0.82","-0.81","21.74","Below Average"
"4","17089","54","2020","284669","0.76","-1.23","13.02","Low"
"4","17091","54","2020","80251","0.97","0.33","64.55","Above Average"
"4","17093","54","2020","62537","0.76","-1.23","12.71","Low"
"4","17095","54","2020","38040","0.93","0.04","52.49","Above Average"
"4","17097","54","2020","373701","0.73","-1.46","9.59","Low"
"4","17099","54","2020","75288","0.88","-0.39","35.97","Below Average"
"4","17101","54","2020","11515","0.87","-0.47","32.76","Below Average"
"4","17103","54","2020","25320","0.92","-0.09","47.48","Below Average"
"4","17105","54","2020","26512","0.91","-0.11","46.40","Below Average"
"4","17107","54","2020","23384","1.00","0.52","71.61","Above Average"
"4","17109","54","2020","20753","0.81","-0.86","20.66","Below Average"
"4","17111","54","2020","187575","0.83","-0.72","24.53","Below Average"
"4","17113","54","2020","105925","0.82","-0.78","22.70","Below Average"
"4","17115","54","2020","77646","0.94","0.07","53.82","Above Average"
"4","17117","54","2020","32455","0.90","-0.19","43.58","Below Average"
"4","17119","54","2020","186762","0.91","-0.11","46.40","Below Average"
"4","17121","54","2020","27373","0.93","0.03","52.15","Above Average"
"4","17123","54","2020","8488","0.88","-0.34","38.17","Below Average"
"4","17125","54","2020","10235","0.93","0.00","51.07","Below Average"
"4","17127","54","2020","12386","1.09","1.19","88.83","High"
"4","17129","54","2020","8389","0.88","-0.37","36.68","Below Average"
"4","17131","54","2020","11490","0.93","0.02","51.90","Above Average"
"4","17133","54","2020","22367","0.89","-0.30","39.62","Below Average"
"4","17135","54","2020","20927","0.90","-0.19","43.58","Below Average"
"4","17137","54","2020","25380","0.93","0.03","52.15","Above Average"
"4","17139","54","2020","8657","0.79","-1.03","17.01","Low"
"4","17141","54","2020","36092","0.92","-0.08","47.73","Below Average"
"4","17143","54","2020","125481","0.90","-0.18","44.08","Below Average"
"4","17145","54","2020","15490","0.90","-0.22","42.38","Below Average"
"4","17147","54","2020","11648","0.93","-0.02","50.42","Below Average"
"4","17149","54","2020","10955","0.88","-0.34","38.17","Below Average"
"4","17151","54","2020","3199","0.88","-0.33","38.42","Below Average"
"4","17153","54","2020","4921","1.09","1.21","89.30","High"
"4","17155","54","2020","3667","0.79","-1.01","17.41","Low"
